"GRAD_DEBT_MDN_SUPP","TUITFTE","CONTROL","TUITIONFEE_IN","TUITIONFEE_OUT","AVGFACSAL","INEXPFTE","INSTNM","OPEID","CCSIZSET","CCUGPROF","ADM_RATE","RELAFFIL","RET_FT4","RET_FTL4","RET_PT4","RET_PTL4","NPT4_PUB","NPT4_PRIV","NPT4_PROG","NPT4_OTHER","NPT41_PUB","NPT42_PUB","NPT43_PUB","NPT44_PUB","NPT45_PUB","NPT41_PRIV","NPT42_PRIV","NPT43_PRIV","NPT44_PRIV","NPT45_PRIV","NPT41_PROG","NPT42_PROG","NPT43_PROG","NPT44_PROG","NPT45_PROG","NPT41_OTHER","NPT42_OTHER","NPT43_OTHER","NPT44_OTHER","NPT45_OTHER","NPT4_048_PUB","NPT4_048_PRIV","NPT4_048_PROG","NPT4_048_OTHER","NPT4_3075_PUB","NPT4_3075_PRIV","NPT4_75UP_PUB","NPT4_75UP_PRIV","NPT4_3075_PROG","NPT4_3075_OTHER","NPT4_75UP_PROG","NPT4_75UP_OTHER","PAR_ED_PCT_1STGEN","PAR_ED_PCT_MS","PAR_ED_PCT_HS","PAR_ED_PCT_PS","INC_PCT_LO" 
"2000",NA,2,NA,NA,NA,NA,"Alliant International University-Fresno",1111707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.357452967","0.060781476","0.296671491","0.642547033","0.753548387"
"2000",NA,2,NA,NA,NA,NA,"Alliant International University-Los Angeles",1111705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.357452967","0.060781476","0.296671491","0.642547033","0.753548387"
"2000",NA,2,NA,NA,NA,NA,"Alliant International University-San Francisco",1111706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.357452967","0.060781476","0.296671491","0.642547033","0.753548387"
"2000",NA,2,NA,NA,NA,NA,"Alliant International University-Irvine",1111704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.357452967","0.060781476","0.296671491","0.642547033","0.753548387"
"2000",NA,2,NA,NA,NA,NA,"Alliant International University-Sacramento",1111710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.357452967","0.060781476","0.296671491","0.642547033","0.753548387"
"16862",NA,2,NA,NA,NA,NA,"Casa Loma College-Hawthorne",673101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.510128913","0.106813996","0.403314917","0.489871087","PrivacySuppressed"
"9960",NA,3,NA,NA,NA,NA,"Marinello Schools of Beauty-Bell",3467305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.575099943","0.11536265","0.459737293","0.424900057","0.759665205"
"9960",NA,3,NA,NA,NA,NA,"Marinello Schools of Beauty-City of Industry",3467304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.575099943","0.11536265","0.459737293","0.424900057","0.759665205"
"9960",NA,3,NA,NA,NA,NA,"Marinello Schools of Beauty-Paramount",3467306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.575099943","0.11536265","0.459737293","0.424900057","0.759665205"
"9960",NA,3,NA,NA,NA,NA,"Marinello Schools of Beauty-Huntington Beach",3467307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.575099943","0.11536265","0.459737293","0.424900057","0.759665205"
"9960",NA,3,NA,NA,NA,NA,"Marinello Schools of Beauty-Layton",3467309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.575099943","0.11536265","0.459737293","0.424900057","0.759665205"
"9960",NA,3,NA,NA,NA,NA,"Marinello Schools of Beauty-Ogden",3467308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.575099943","0.11536265","0.459737293","0.424900057","0.759665205"
"9960",NA,3,NA,NA,NA,NA,"Marinello School of Beauty-Cathedral City",3467301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.575099943","0.11536265","0.459737293","0.424900057","0.759665205"
"9960",NA,3,NA,NA,NA,NA,"Marinello School of Beauty-Murrieta",3467302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.575099943","0.11536265","0.459737293","0.424900057","0.759665205"
"9960",NA,3,NA,NA,NA,NA,"Marinello School of Beauty-Napa",3467303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.575099943","0.11536265","0.459737293","0.424900057","0.759665205"
"10000",NA,3,NA,NA,NA,NA,"Marinello School of Beauty",2086401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.587969925","0.117293233","0.470676692","0.412030075","PrivacySuppressed"
"10000",NA,3,NA,NA,NA,NA,"Marinello School of Beauty-San Mateo",2086402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.587969925","0.117293233","0.470676692","0.412030075","PrivacySuppressed"
"10000",NA,3,NA,NA,NA,NA,"Marinello School of Beauty-Hayward",2086403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.587969925","0.117293233","0.470676692","0.412030075","PrivacySuppressed"
"10000",NA,3,NA,NA,NA,NA,"Marinello School of Beauty-Castro Valley",2086404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.587969925","0.117293233","0.470676692","0.412030075","PrivacySuppressed"
"10481",NA,3,NA,NA,NA,NA,"Marinello School of Beauty-Palmdale",1265001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.577946768","0.096958175","0.480988593","0.422053232","PrivacySuppressed"
"10951",NA,3,NA,NA,NA,NA,"Marinello School of Beauty-San Rafael",2221303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.557184751","0.108504399","0.448680352","0.442815249","0.794055202"
"PrivacySuppressed",NA,3,NA,NA,NA,NA,"San Jose Campus",3131301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PrivacySuppressed","PrivacySuppressed","0.363636364","0.545454546","PrivacySuppressed"
NA,NA,2,NA,NA,NA,NA,"Franciscan School of Theology",1179201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28117.5",NA,2,NA,NA,NA,NA,"Golden Gate University-Los Angeles",120518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.508547009","0.085470086","0.423076923","0.491452992","0.393382353"
"28117.5",NA,2,NA,NA,NA,NA,"Golden Gate University-Seattle",120522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.508547009","0.085470086","0.423076923","0.491452992","0.393382353"
"28117.5",NA,2,NA,NA,NA,NA,"Golden Gate University-Silicon Valley",120504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.508547009","0.085470086","0.423076923","0.491452992","0.393382353"
"29168",NA,2,11277,NA,NA,NA,"Humphreys College-Modesto",121203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.605333333","0.114666667","0.490666667","0.394666667","0.694501018"
"15135.5",NA,3,NA,NA,NA,NA,"International School of Cosmetology",2255401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.424019608","0.051470588","0.37254902","0.575980392","PrivacySuppressed"
"10000",NA,1,1453,7615,NA,NA,"ATEP at IVC",2539501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.434706907","0.082994777","0.35171213","0.565293093","PrivacySuppressed"
"10555",NA,3,NA,NA,NA,NA,"Marinello School of Beauty",747609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.573351743","0.10631688","0.467034864","0.426648257","0.77948718"
"10555",NA,3,NA,NA,NA,NA,"Marinello School of Beauty",747604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.573351743","0.10631688","0.467034864","0.426648257","0.77948718"
"10555",NA,3,NA,NA,NA,NA,"Marinello School of Beauty",747608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.573351743","0.10631688","0.467034864","0.426648257","0.77948718"
"10555",NA,3,NA,NA,NA,NA,"Marinello School of Beauty",747611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.573351743","0.10631688","0.467034864","0.426648257","0.77948718"
"10555",NA,3,NA,NA,NA,NA,"Marinello School of Beauty",747607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.573351743","0.10631688","0.467034864","0.426648257","0.77948718"
"10555",NA,3,NA,NA,NA,NA,"Marinello School of Beauty",747606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.573351743","0.10631688","0.467034864","0.426648257","0.77948718"
"10555",NA,3,NA,NA,NA,NA,"Marinello School of Beauty",747602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.573351743","0.10631688","0.467034864","0.426648257","0.77948718"
"10555",NA,3,NA,NA,NA,NA,"Marinello School of Beauty",747603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.573351743","0.10631688","0.467034864","0.426648257","0.77948718"
"10555",NA,3,NA,NA,NA,NA,"Marinello School of Beauty-El Cajon",747612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.573351743","0.10631688","0.467034864","0.426648257","0.77948718"
"10555",NA,3,NA,NA,NA,NA,"Marinello Schools of Beauty-Victorville",747613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.573351743","0.10631688","0.467034864","0.426648257","0.77948718"
"10555",NA,3,NA,NA,NA,NA,"Marinello Schools of Beauty-Anaheim",747614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.573351743","0.10631688","0.467034864","0.426648257","0.77948718"
"10555",NA,3,NA,NA,NA,NA,"Marinello Schools of Beauty",747615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.573351743","0.10631688","0.467034864","0.426648257","0.77948718"
"10555",NA,3,NA,NA,NA,NA,"Marinello Schools of Beauty-Lomita",747610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.573351743","0.10631688","0.467034864","0.426648257","0.77948718"
"10221.5",NA,3,NA,NA,NA,NA,"Marinello School of Beauty-Chico",2338701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.527388535","0.099363057","0.428025478","0.472611465","0.807321773"
"10221.5",NA,3,NA,NA,NA,NA,"Marinello School of Beauty",2338702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.527388535","0.099363057","0.428025478","0.472611465","0.807321773"
"10221.5",NA,3,NA,NA,NA,NA,"Marinello School of Beauty-Fresno",2338703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.527388535","0.099363057","0.428025478","0.472611465","0.807321773"
"25000",NA,2,33852,NA,NA,NA,"Mount St. Mary's College - Doheny Campus",124301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.511829653","0.150630915","0.361198738","0.488170347","0.438552714"
"8750",NA,1,1380,8040,NA,NA,"San Joaquin General Hospital School of Radiation Technology",128001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.576992936","0.107769929","0.469223007","0.423007064","PrivacySuppressed"
"19648.5",NA,3,16606,NA,NA,NA,"San Joaquin Valley College",2120705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.576102675","0.117498192","0.458604483","0.423897325","PrivacySuppressed"
"19648.5",NA,3,16606,NA,NA,NA,"San Joaquin Valley College-Online",2120700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.576102675","0.117498192","0.458604483","0.423897325","PrivacySuppressed"
"20500",NA,2,NA,NA,NA,NA,"Jesuit School of Theology of Santa Clara University",132604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.183306056","0.018003273","0.165302782","0.816693944","0.196721312"
"9500",NA,3,NA,NA,NA,NA,"Pinnacle College-Sacramento",2608901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.436293436","0.038610039","0.397683398","0.563706564","0.683006536"
"10181",NA,3,NA,NA,NA,NA,"Marinello School of Beauty",2054902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.577747989","0.139410188","0.438337802","0.422252011","PrivacySuppressed"
"10181",NA,3,NA,NA,NA,NA,"Marinello Schools of Beauty-Visalia",2054903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.577747989","0.139410188","0.438337802","0.422252011","PrivacySuppressed"
"9500",NA,3,NA,NA,NA,NA,"UEI College",2559304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.663826766","0.192758254","0.471068513","0.336173234","0.798041349"
"9500",NA,3,NA,NA,NA,NA,"UEI College",2559305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.663826766","0.192758254","0.471068513","0.336173234","0.798041349"
"9500",NA,3,NA,NA,NA,NA,"UEI College",2559309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.663826766","0.192758254","0.471068513","0.336173234","0.798041349"
"9500",NA,3,NA,NA,NA,NA,"UEI College",2559310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.663826766","0.192758254","0.471068513","0.336173234","0.798041349"
"9500",NA,3,NA,NA,NA,NA,"UEI College",2559312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.663826766","0.192758254","0.471068513","0.336173234","0.798041349"
"9500",NA,3,NA,NA,NA,NA,"United Education Institute",2502700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.56","0.08","0.48","0.44","0.846965699"
"9500",NA,3,NA,NA,NA,NA,"UEI",2559315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.663826766","0.192758254","0.471068513","0.336173234","0.798041349"
"9500",NA,3,NA,NA,NA,NA,"UEI College",2559317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.663826766","0.192758254","0.471068513","0.336173234","0.798041349"
"9500",NA,3,NA,NA,NA,NA,"UEI College",2559318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.663826766","0.192758254","0.471068513","0.336173234","0.798041349"
"35500",NA,3,11300,NA,NA,NA,"Colorado Technical University",1014815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.529601782","0.053299917","0.476301866","0.470398218","PrivacySuppressed"
"9833",NA,3,NA,NA,NA,NA,"Marinello School of Beauty-Hamden",887401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.610619469","0.09380531","0.516814159","0.389380531","PrivacySuppressed"
"9833",NA,3,NA,NA,NA,NA,"Marinello School of Beauty-Fairfield",887402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.610619469","0.09380531","0.516814159","0.389380531","PrivacySuppressed"
